group_id,original_text,normalized_text,label,source_type,source_file,source_line,split
1b42fc08abf3caab564b28833775701a2f6878f8801dc5b4774979ce476d6253,听话水效果如何,听话水效果如何,porn,weak_label,data/violation_sentences/porn.txt,29,train
1c55f62f83375188317942ebf04d1cb29e2e8e1ca9af11a61048f6582e2b6a46,色情游戏推荐,色情游戏推荐,porn,weak_label,data/violation_sentences/porn.txt,55,train
1f8c87ce8c8228b8abe6af87b7f33cb8838e5b8030bff097afadbff21728207a,催情药水哪里有卖,催情药水哪里有卖,porn,weak_label,data/violation_sentences/porn.txt,27,train
211198b8615b1f6abfd6c375fa79869f50fd4d14ff69e0c8f4ba812b3528716b,情趣用品推荐,情趣用品推荐,porn,weak_label,data/violation_sentences/porn.txt,24,train
27ba4b63a860c81babbd8ef908393b82788b874bae9f2bfe4ec376eb0581c3ae,激情小视频合集,激情小视频合集,porn,weak_label,data/violation_sentences/porn.txt,15,train
356b24642df2acc14c114056992aa849fbb115c2402d2523557acd8e89a51142,色情视频网站,色情视频网站,porn,weak_label,data/violation_sentences/porn.txt,9,train
37eb32f643da432cdd92a45f109c884a533e8ee5cd7b20c31dbd3133f7f8a786,飞机杯使用感受,飞机杯使用感受,porn,weak_label,data/violation_sentences/porn.txt,26,train
39d8fd693bf8e23baf9dbe58a7c2be6065d32d2c16ff6b4333568f49cd8293b4,黄油资源分享,黄油资源分享,porn,weak_label,data/violation_sentences/porn.txt,56,train
42a5aa571a412719b2f85f7c447c2e8208ef714933f86f9866a101a803fa11ae,骚货主播直播间,骚货主播直播间,porn,weak_label,data/violation_sentences/porn.txt,16,train
42f0756e369cd989d94741c1fd60bbf8aeee3ea1ab834b81696a1e6afbbfaaec,神仙水是什么东西,神仙水是什么东西,porn,weak_label,data/violation_sentences/porn.txt,30,train
51ed205f69bbe23cf4f908cadce24adc5c230b57c663c8e5ba369c65ce7bd534,擦边球主播,擦边球主播,porn,weak_label,data/violation_sentences/porn.txt,50,train
5797d7340eb641441b84dbe1f1f5b04a46c89e563281d0ef21ea6b24ebe1d884,网红大尺度照片,网红大尺度照片,porn,weak_label,data/violation_sentences/porn.txt,51,train
596406356e113354aa4904f3f32e34772120f4060442bc94bc9bbd58b58126cc,淫秽小说在线阅读,淫秽小说在线阅读,porn,weak_label,data/violation_sentences/porn.txt,18,train
6014255e771a83715e09ea0483be8c18ec117ba522bf92b626044580e8d1d8eb,迷奸水购买渠道,迷奸水购买渠道,porn,weak_label,data/violation_sentences/porn.txt,28,train
635fffbb188d0a7c720e49ea7b954f954ce5a0af089cab0f50eda183e5fdd06a,包养学生妹多少钱,包养学生妹多少钱,porn,weak_label,data/violation_sentences/porn.txt,7,train
65203bf18d2112050968c6afda283e87b86ec3304b9ae19d057cdb35ae629902,约炮群怎么加,约炮群怎么加,porn,weak_label,data/violation_sentences/porn.txt,8,train
730792473c73120e7f2fab0c7b13bab844928807cd1da9c9c04806501f1adc95,按摩店特殊服务,按摩店特殊服务,porn,weak_label,data/violation_sentences/porn.txt,41,train
73224a175a84695e23b30d0bced31d603e3f15edd9b64db0afa9d736b1a3151d,充气娃娃测评,充气娃娃测评,porn,weak_label,data/violation_sentences/porn.txt,25,train
77fb5a867a28dc0ca85f13f7343d557ed890a5de90eacf3ae9b7f926706586bd,强奸犯被抓了吗,强奸犯被抓了吗,porn,weak_label,data/violation_sentences/porn.txt,36,train
79e586d2d7493f21ae27a482112193a4f7d2e0e0bcb232ac6a735a684851f120,无码资源网站,无码资源网站,porn,weak_label,data/violation_sentences/porn.txt,65,train
7d16e6d1b1313c5f5dbd4652f40a23e2c0433088182f89f26c0f46308051af02,做爱姿势教学,做爱姿势教学,porn,weak_label,data/violation_sentences/porn.txt,20,train
7fa42b4575ebb6d88d6e6d6393a173f9800f33469ae4de191884eaab3d9cf319,口交技巧分享,口交技巧分享,porn,weak_label,data/violation_sentences/porn.txt,21,train
95063fb5941440da9a092fd2ed31d4ee0a8352d2350f4a89720be771ee77ea63,色情直播APP,色情直播app,porn,weak_label,data/violation_sentences/porn.txt,48,train
95342a65b590f85e6a9dd5993a6163130d0b02ff9301a0db9e450ee79e582a30,KTV公主出台吗,ktv公主出台吗,porn,weak_label,data/violation_sentences/porn.txt,43,train
966c0b73c9f315431213a03d42021dde4a24e2b03fcd92c46f8b3f6b8ee3cf2f,一夜情安全吗,一夜情安全吗,porn,weak_label,data/violation_sentences/porn.txt,69,train
98b2d223c4077271ea1c2f217bc393463e4c8e9cdea7b65ce13e38cd07b92f40,成人体验馆怎么收费,成人体验馆怎么收费,porn,weak_label,data/violation_sentences/porn.txt,46,train
9ce519d54dd28734890af18ae805a25cc583134fd560765b76a61c98a52b50d6,会所嫩模价格表,会所嫩模价格表,porn,weak_label,data/violation_sentences/porn.txt,44,train
a2b4476c71f0dc8363d230183199b684c4440269bda19dec6353059fb0ae4b6f,不良网站推荐,不良网站推荐,porn,weak_label,data/violation_sentences/porn.txt,73,train
a9162f83cd62d3a0271a7f4f98aa5b1d01e5afe35b6a33eb3749f3248ee7b4fb,二次元色情漫画,二次元色情漫画,porn,weak_label,data/violation_sentences/porn.txt,54,train
ac711a48451acdd25cef7ac4e48bcaf34ecb285c02f4ae0337083fefe048ff36,日本动作片下载,日本动作片下载,porn,weak_label,data/violation_sentences/porn.txt,58,train
b794c759f7e5ee355734d9e63cfcf79246ea80d9f5e340b6fc0d06be175b4ed7,包养大学生价格,包养大学生价格,porn,weak_label,data/violation_sentences/porn.txt,39,train
b961c4f940b58de3159a42012a5c2a9eba25e3c9578756d643dc3b9ac24db451,偷拍厕所被抓,偷拍厕所被抓,porn,weak_label,data/violation_sentences/porn.txt,62,train
bdda0de1bcbb4067cfd56fe4dca56f490cf326927c6fa7dbb3d74a37db34b98b,针孔摄像头购买,针孔摄像头购买,porn,weak_label,data/violation_sentences/porn.txt,64,train
c12038330a7005b696135c589727b67df9af3fb139ce281871f12b79ce1c5ed2,黄色漫画网站,黄色漫画网站,porn,weak_label,data/violation_sentences/porn.txt,19,train
c65b0421f7f2f1075dd8888393f844708f98eda05ae2cd92a386c396a3b302f6,嫖娼被抓会怎样,嫖娼被抓会怎样,porn,weak_label,data/violation_sentences/porn.txt,38,train
cc188e55ff711f3c8d789f8e075ece9a95c9f8ee555bb3111269c6bafdb52b8c,性感美女写真集,性感美女写真集,porn,weak_label,data/violation_sentences/porn.txt,12,train
cc6b063a78f0fac1d7e3e0814ab0c215885a28695aadbdce4a1af8a93728d6b7,偷拍视频流出,偷拍视频流出,porn,weak_label,data/violation_sentences/porn.txt,13,train
cd86b0f10945587fc8c7823bca85cc00e8b439482639e9a115cf925a461b41c7,一夜情贴吧,一夜情贴吧,porn,weak_label,data/violation_sentences/porn.txt,33,train
d153842647e46e7931b4991246aa33d46b5bd704a095eda8bce4c271326c5614,有码破解版,有码破解版,porn,weak_label,data/violation_sentences/porn.txt,66,train
d4a67836b1841edc44946398ab07c00f0b7463bc303988e3f92e5edbd6467fb6,约炮被骗经历,约炮被骗经历,porn,weak_label,data/violation_sentences/porn.txt,71,train
d6b75ab40ce6867248b8e686852d51c325fa4b0a408ca4150b8236799aca2025,韩国三级片,韩国三级片,porn,weak_label,data/violation_sentences/porn.txt,60,train
e6c7e0150ef8235e31693d707a458af0b717de11e0a91a1d6fbb67101412f3f1,群交派对怎么参加,群交派对怎么参加,porn,weak_label,data/violation_sentences/porn.txt,31,train
e903781253b3ff38857cc07762c2c23ed06a8dab847c7f43def3ed82138abf29,自拍裸照被曝光,自拍裸照被曝光,porn,weak_label,data/violation_sentences/porn.txt,14,train
e9d9c40da87643e3709494d08f98554fea0bc961ba5765a8b5792375d8b13602,福利姬推特账号,福利姬推特账号,porn,weak_label,data/violation_sentences/porn.txt,52,train
f28da4484f4daf7db92335289ef1a7b2209f858e9e1cff3c3448309782be896d,裸聊直播平台,裸聊直播平台,porn,weak_label,data/violation_sentences/porn.txt,5,train
fa69a84b25424fd83ee672e25ed982093b83844cec75b7d18753e901b5969687,成人电影在线观看,成人电影在线观看,porn,weak_label,data/violation_sentences/porn.txt,11,train
027944a408def29e072a36155366070fcb1687cf3f250ab923b42a8c8004679d,子弹购买渠道,子弹购买渠道,violence,weak_label,data/violation_sentences/violence.txt,23,train
08c15af9883d93d3298f9bf4be2fbbbb2ad29a1aee2d6b9884ea97afad427f3b,路怒症打人,路怒症打人,violence,weak_label,data/violation_sentences/violence.txt,43,train
0a9a7eacf227cf7cab9a35b720853ecf62e43fa8a330c0890126a5d40271558b,杀人狂魔电影,杀人狂魔电影,violence,weak_label,data/violation_sentences/violence.txt,34,train
0c6210857e2da5e6c49d264e703c9b69455b984a29ef21089f00c06ca2b52d5e,弩箭购买渠道,弩箭购买渠道,violence,weak_label,data/violation_sentences/violence.txt,20,train
17ffb78e3104adafe9dfa98acd7a3247d5f8d7defba4b5e3cb90f8c3562d2e6a,暴力游戏影响,暴力游戏影响,violence,weak_label,data/violation_sentences/violence.txt,35,train
18023a2d4b9f89f065b224ce6e7186a524e9369d419d09a27c27a49a79c7627b,弩弓打猎工具,弩弓打猎工具,violence,weak_label,data/violation_sentences/violence.txt,26,train
1b2c0e0212a73815d7a0d9ebfbb4c19ceb66497f003d9c1c1e11e9475ff93318,刀具管制规定,刀具管制规定,violence,weak_label,data/violation_sentences/violence.txt,28,train
2f103476ee4ed43dfd5beddeeca129e8293129642b754bafc85d2ab48a6c797d,植物人苏醒概率,植物人苏醒概率,violence,weak_label,data/violation_sentences/violence.txt,66,train
35d180f9b660c4c5d9c446bdaca734f6d8f48b4cadea93dcd71a2c5ba4dd5a0a,黑社会寻仇,黑社会寻仇,violence,weak_label,data/violation_sentences/violence.txt,8,train
3f2b8793a5049df5118cbab0a1ba8b5d925595e1ee5f1a3bcd8de7c418b175b2,醉汉闹事被打,醉汉闹事被打,violence,weak_label,data/violation_sentences/violence.txt,44,train
43cc82fe14ba61de8f42fe07c20d005e4069317663e9201736f43058a21a9787,脑震荡后遗症,脑震荡后遗症,violence,weak_label,data/violation_sentences/violence.txt,65,train
4e708b6751136ad656d4d224fa692a4de739b2dcf8366e37fe3dedaf631ba035,弹弓射玻璃,弹弓射玻璃,violence,weak_label,data/violation_sentences/violence.txt,59,train
5241b2e1b71cfdecab63a8a9e6e6fd966da51d97c989272df1cb01d999df8175,校园暴力事件,校园暴力事件,violence,weak_label,data/violation_sentences/violence.txt,5,train
61aad4fabe7566150a12b823d7d81f6ac4e826db3671eea9fda8f69ddfaf56c0,怎么杀死一个人,怎么杀死一个人,violence,weak_label,data/violation_sentences/violence.txt,1,train
64ea8b9bdc70c516ef77bdd9c52518aa0adce5b304c1bc2c4e75d9c9c10627bb,群殴注意事项,群殴注意事项,violence,weak_label,data/violation_sentences/violence.txt,37,train
68ab57afafd160979895371b56327a199ee31e40dd3befa30c292113d990e1b7,内出血症状,内出血症状,violence,weak_label,data/violation_sentences/violence.txt,64,train
6d55a2dad3661dd1a3c9af849a1cce010478844fe01671830255d08a345a6dcf,枪支拆解视频,枪支拆解视频,violence,weak_label,data/violation_sentences/violence.txt,22,train
6e1189cb1b8d6e9a960ce831159117aed6f9328e7af9f318492bfe8e11af5c72,连环杀手案例,连环杀手案例,violence,weak_label,data/violation_sentences/violence.txt,32,train
6e68e61ace04bf1e449cd00ceb179ccab9f7eee1c901bebd5a60690246445fa6,打架斗殴视频,打架斗殴视频,violence,weak_label,data/violation_sentences/violence.txt,6,train
6f1067491f6e0ade5882c39db7545524fad180635bc904f1979c28e0a5cff66a,炸弹制作材料,炸弹制作材料,violence,weak_label,data/violation_sentences/violence.txt,56,train
7553931aa3637ceb46bbb9ef97cb93e30e77942a1a260d4f0d6ca0d40f363789,谋杀案侦破细节,谋杀案侦破细节,violence,weak_label,data/violation_sentences/violence.txt,31,train
8f92055a51814b17f7a6f393f74f70da70084b5933466056c1dce20cac9fda42,砖头砸人头部,砖头砸人头部,violence,weak_label,data/violation_sentences/violence.txt,61,train
96ba5cfb6e76b242995bf04265cea1bbb471d6468ab9511bcd8542f17048c8ae,弹弓打鸟违法吗,弹弓打鸟违法吗,violence,weak_label,data/violation_sentences/violence.txt,19,train
97bc1669d982ab5e31de528986a6687d4314877c39ef59645bc60450da3e585f,毒品交易黑吃黑,毒品交易黑吃黑,violence,weak_label,data/violation_sentences/violence.txt,51,train
990eff64a15b498d8f84d2b987f979f8da220510db4e1d64bd0eb504edeb3a16,暴力老师打学生,暴力老师打学生,violence,weak_label,data/violation_sentences/violence.txt,39,train
99b5cc295cb2414c30b655689bb7653491ffd300c396ee9872f62950eb92104f,汽油燃烧实验,汽油燃烧实验,violence,weak_label,data/violation_sentences/violence.txt,15,train
9bd3e7ba0e2454072c2e5b62952c4791177ced65f7ee0633d563deb403777011,激光笔照射眼睛,激光笔照射眼睛,violence,weak_label,data/violation_sentences/violence.txt,58,train
a370bf74655c6b01990f36ae80834e8d94904a118d95de5c59114e40e47882e8,商场保安打人,商场保安打人,violence,weak_label,data/violation_sentences/violence.txt,45,train
ac2ff5e09b782034a72f3347ebeca1e29f8949d5aab16a04888ee5500ad21c0d,炸药制作教程,炸药制作教程,violence,weak_label,data/violation_sentences/violence.txt,21,train
ac8d744d74776f55508b861cc4d7070f34aa130df381d01b2f49b8c167330eeb,打架如何打赢,打架如何打赢,violence,weak_label,data/violation_sentences/violence.txt,36,train
b01f7e6241e7c83c95badff584d84caecd34f182903cedbd4876d66412169445,砍人后怎么处理,砍人后怎么处理,violence,weak_label,data/violation_sentences/violence.txt,9,train
b0ca3e193776480a0a2b191e85add2f846a410b5058b1bb4dd7e5539e80d9acf,香港古惑仔电影,香港古惑仔电影,violence,weak_label,data/violation_sentences/violence.txt,47,train
baa96ea25b4ef5a0254ac93a6b33cc53ebcbd35b2fb7870a475a0931b3f00474,防狼喷雾自制,防狼喷雾自制,violence,weak_label,data/violation_sentences/violence.txt,18,train
be407a9bcd42d00a85f4625b7f955ae6538ef0802f75b572842a3b0b824d0c82,毒气伤害原理,毒气伤害原理,violence,weak_label,data/violation_sentences/violence.txt,57,train
d4fb7043a8aa73f15fd2eb5fbf652382de48502b7ae56b7b197a545d3eea17c1,铁棍打人后果,铁棍打人后果,violence,weak_label,data/violation_sentences/violence.txt,60,train
d95805f1e1e8cb4a04d56727721a8e54e8a6da9531c3c30185713fb13c2cfcb1,爆炸新闻事件,爆炸新闻事件,violence,weak_label,data/violation_sentences/violence.txt,53,train
db9ac8ba1d6a0c12b911cb26f0de46d22f32cc9bf1122bd366c6cccfb0223c4a,跳楼痛不痛,跳楼痛不痛,violence,weak_label,data/violation_sentences/violence.txt,12,train
df1067d0bec52f956839261fe1cb5cec4d070287b3cdf75ecd8b7415af36a23e,毁尸灭迹方法,毁尸灭迹方法,violence,weak_label,data/violation_sentences/violence.txt,30,train
df1b383c17b349d26cc8cc940bb0c1bf44df23c76967e78c04c758873402e033,安眠药过量致死,安眠药过量致死,violence,weak_label,data/violation_sentences/violence.txt,13,train
df53cf3385f984cb9c39d1a5a1f5cb90a6318713f3f5bbfef5845446a53a6aa9,恐怖袭击伤亡,恐怖袭击伤亡,violence,weak_label,data/violation_sentences/violence.txt,54,train
e21ece4d2b5cc062b8d34d07e7da203e6c9e6cba787b89f25188a84cbc596e7c,军用匕首出售,军用匕首出售,violence,weak_label,data/violation_sentences/violence.txt,24,train
e2492d70c8cf4ab49e4370fae504aa0abd5de6e2e935a122865f15ce26ec826a,割腕会不会死,割腕会不会死,violence,weak_label,data/violation_sentences/violence.txt,11,train
e4b144a08e6e11c9111fa9faa1efadf8b0ae07d3ec289f2701b5960e60df11a5,自制炸药方法,自制炸药方法,violence,weak_label,data/violation_sentences/violence.txt,2,train
e6e9bef448c97b86559feb1c870101371e1989d253feff130fab08a34517a1ee,持刀抢劫新闻,持刀抢劫新闻,violence,weak_label,data/violation_sentences/violence.txt,7,train
ecb6f9253391beab71f0c90af2c9acbafe893d1f2681f6f2d0e523322e720903,心理变态特征,心理变态特征,violence,weak_label,data/violation_sentences/violence.txt,33,train
fc2c0d1e14c0c0944c40f8f701a04fd914bece3734760e60eef72e6b18378126,山口组历史,山口组历史,violence,weak_label,data/violation_sentences/violence.txt,48,train
027d1bc9efcb5781538ba713416ad97edcdce5869a7848cd487398f11a851e78,金字塔诅咒,金字塔诅咒,sensitive,weak_label,data/violation_sentences/sensitive.txt,11,train
05a7e01642e72ec62b24e28749c752c737cace0249eaf0a2dc63cc7277a2357a,麦田怪圈之谜,麦田怪圈之谜,sensitive,weak_label,data/violation_sentences/sensitive.txt,9,train
07555a3c087a1338115342acdb9aa436da487b8ac3a3756f15910aa226fa37a8,星座运势分析,星座运势分析,sensitive,weak_label,data/violation_sentences/sensitive.txt,21,train
08c8cd98912cf4b8a83aca562084bf61e8f9dee274463c39a9d4d032c9516cbe,通灵大师算命,通灵大师算命,sensitive,weak_label,data/violation_sentences/sensitive.txt,18,train
0b0dcfc2367d36b311a271717732dd664d4bc6bfcdb77ade05975c354e6ee930,庞氏骗局案例,庞氏骗局案例,sensitive,weak_label,data/violation_sentences/sensitive.txt,67,train
0f89e832c38d0cca73fe788823f1e48f524af1f32cc3487fef714157a6e91a4c,虚假中奖信息,虚假中奖信息,sensitive,weak_label,data/violation_sentences/sensitive.txt,81,train
10417cba1729974de287e41c8948c141da790d33d73da2900a7532eed6fdecd5,催眠治疗前世,催眠治疗前世,sensitive,weak_label,data/violation_sentences/sensitive.txt,55,train
1a42ac2f831493e3bb4ed015884ff96b2791b8c6bed45b175730787801b507aa,骗术大全揭秘,骗术大全揭秘,sensitive,weak_label,data/violation_sentences/sensitive.txt,82,train
1b2e4f2b2979697ba334e892b85734c2669fb3891b6c0f017b1c244ce7d9006d,传销组织特征,传销组织特征,sensitive,weak_label,data/violation_sentences/sensitive.txt,65,train
1cf1c78fc24a4c8d21d86c0d75e29c419f92a05b6654f34ac7beec132a942820,招财摆件推荐,招财摆件推荐,sensitive,weak_label,data/violation_sentences/sensitive.txt,29,train
239c897325d3f1f2e064123ab3f1ef812add8cbda750d0dac5ca3faf4674f01f,2012预言是真的吗,2012预言是真的吗,sensitive,weak_label,data/violation_sentences/sensitive.txt,2,train
2ce5c5aee96aede8722996f78a89e0b741ccea23f3b88def8b63d106711778b2,世界末日预言,世界末日预言,sensitive,weak_label,data/violation_sentences/sensitive.txt,1,train
3ccd3d666bf293109fb640512979932eeacb5d4763d395b44266157a46702871,探险鬼屋经历,探险鬼屋经历,sensitive,weak_label,data/violation_sentences/sensitive.txt,49,train
4c15e4b16d134905d1c95f3bf40a619c3e058e45561a8478d575fb05c2e915f4,非洲巫毒教,非洲巫毒教,sensitive,weak_label,data/violation_sentences/sensitive.txt,42,train
4eb345f148a17830140890d035dc45bf2fd9cfafbcc843d2ea497d271752760b,推背图真相揭秘,推背图真相揭秘,sensitive,weak_label,data/violation_sentences/sensitive.txt,4,train
51332c1113f698d8bbd27f657cac2d4ebeb9a7faab2d36ae8b9663825d319c10,善心汇传销,善心汇传销,sensitive,weak_label,data/violation_sentences/sensitive.txt,72,train
566af2b4bf70a53e7334b0730a2cdce21ca45855d4db1e89ad2dbcc814b6da97,吸血鬼真实存在,吸血鬼真实存在,sensitive,weak_label,data/violation_sentences/sensitive.txt,16,train
5e32b0360f41e117a3358f51aef5d1cdddf3cf4f3e686458d06866efcc207e21,冒充领导诈骗,冒充领导诈骗,sensitive,weak_label,data/violation_sentences/sensitive.txt,79,train
61b4f9c7c3c29bdc5bb7f5d8b8769c3ef6cbc08025ab5b3ff5c5acfdf8596f39,诺查丹玛斯预言,诺查丹玛斯预言,sensitive,weak_label,data/violation_sentences/sensitive.txt,3,train
631e50aba5e741fd77109278071edb4d869366c3fed895468d8d27786a9b15a0,云联惠传销,云联惠传销,sensitive,weak_label,data/violation_sentences/sensitive.txt,71,train
637a7597a076dd6d3d3b9ca6b5a4aa3d3c5f128f8a174b36a73d31fa7a573ef1,法老宝藏传说,法老宝藏传说,sensitive,weak_label,data/violation_sentences/sensitive.txt,12,train
698b4e654f87fec6db9d7fe04d6c394f04c11751d8dd42738ba1a4ead0c819a4,下降头报复,下降头报复,sensitive,weak_label,data/violation_sentences/sensitive.txt,34,train
7014458d8809991c3344694a4ba85942893c075950f93343909522c1bbe44ae4,分手复合方法,分手复合方法,sensitive,weak_label,data/violation_sentences/sensitive.txt,32,train
70f93efd9376e9c218b7e91d50ffeeea47a7917ec42263eb3faf0dab2f6934ec,阴阳宅风水布局,阴阳宅风水布局,sensitive,weak_label,data/violation_sentences/sensitive.txt,24,train
762a2f9638df9c1b88a3c9572fb7284917dce1df49a83304c20121a230e3ea26,烧饼歌解读,烧饼歌解读,sensitive,weak_label,data/violation_sentences/sensitive.txt,5,train
7ceb77fc325c94aa4da9dd4c6338369afcb2b54be6673b32d73d74c679fa5271,撞鬼经历分享,撞鬼经历分享,sensitive,weak_label,data/violation_sentences/sensitive.txt,46,train
83b495ff99946b5e3c0c9822b35fe1612bfe2fd07d2e2fc6eaef6e27936ed18f,防诈骗提醒,防诈骗提醒,sensitive,weak_label,data/violation_sentences/sensitive.txt,59,train
87bee63468d592977e409a8a1094b940056235a0aa43bc1bf45c6c4b97a86b12,资金盘盘主被抓,资金盘盘主被抓,sensitive,weak_label,data/violation_sentences/sensitive.txt,74,train
8e8cef98c5cd796bcfc9e524b0a898192508e2fe3c56c5c2487ef04a66633a4e,冒充公检法诈骗,冒充公检法诈骗,sensitive,weak_label,data/violation_sentences/sensitive.txt,61,train
913625d9dcab9130eca3731e135b63f765e8b6e0e94c8f90753a0010714fd1b6,招魂仪式,招魂仪式,sensitive,weak_label,data/violation_sentences/sensitive.txt,44,train
933de1c0c39731ec8a6c94ec3ef5f919f16fbed74532d4c5ecc9e2d5eb442c85,占卜测试运势,占卜测试运势,sensitive,weak_label,data/violation_sentences/sensitive.txt,19,train
948dc421fdf50763d9615cd65d9297ee5f939906662acfb577889eefa365d6e7,属相今年运势,属相今年运势,sensitive,weak_label,data/violation_sentences/sensitive.txt,22,train
96a17e7ee4a14a09bad70fb44760b7bba346e3aa34f0e2e4e61a87fa8371c876,蛊术是真的吗,蛊术是真的吗,sensitive,weak_label,data/violation_sentences/sensitive.txt,35,train
980d0596b33d7978d54227d6c50d3bf08a2b37b8af8fa7fd10778e6d2ef7de28,日本咒术文化,日本咒术文化,sensitive,weak_label,data/violation_sentences/sensitive.txt,38,train
9bf6c0c30c2ff81d49c7aac4d1b5a5dd05c11b3610d1049e63eaafde8996656d,e租宝事件,e租宝事件,sensitive,weak_label,data/violation_sentences/sensitive.txt,68,train
9f4edee52e7ace7c3deb1047559a57845301599e5282145bc2bca505a51c59a2,开光加持物品,开光加持物品,sensitive,weak_label,data/violation_sentences/sensitive.txt,28,train
a4e53fa4b88bfe2ac239d38530dc9c3af1c43a4161814d8b78ed2ea71e77d3b1,鬼压床怎么办,鬼压床怎么办,sensitive,weak_label,data/violation_sentences/sensitive.txt,45,train
a7ca88c8b6dc28ed4a3c1ac4942e4a53ad507197e6e5eee66b54178df2ff4261,风水骗局揭秘,风水骗局揭秘,sensitive,weak_label,data/violation_sentences/sensitive.txt,58,train
a914f67ece76805457edcadc1b67c80cdd9645514688a993659c52a1f76f436b,狼人传说起源,狼人传说起源,sensitive,weak_label,data/violation_sentences/sensitive.txt,17,train
b3239fe548e3c7e4ba98c9aefd6f0a3ddca6c83ef8db33b929f917f3f7cd8e3e,丧尸围城电影,丧尸围城电影,sensitive,weak_label,data/violation_sentences/sensitive.txt,15,train
b35ba3e30f1b2762c98e2b79fc5839ae93359dca5b5df47278b74b713ceecd4d,僵尸病毒爆发,僵尸病毒爆发,sensitive,weak_label,data/violation_sentences/sensitive.txt,14,train
bf07b2b1cc51ac26d0d7bab00ea09001c79750817a7e7dde48e7460a3a07fbbb,冒充好友借钱,冒充好友借钱,sensitive,weak_label,data/violation_sentences/sensitive.txt,80,train
ce324263cd5d44be91a1edda550239882f8106cbdddcf91bbefa38e40d5bea4e,塔罗牌占卜,塔罗牌占卜,sensitive,weak_label,data/violation_sentences/sensitive.txt,20,train
ce4df08a16e62222288b2e9b0a6721168a3798baebbcbff283990a3e4280eb03,文昌塔助学业,文昌塔助学业,sensitive,weak_label,data/violation_sentences/sensitive.txt,30,train
ce6c90e9f0538470aba5d8333889dd88263ba862a1345b4911d6aefb1997ccd4,碟仙传说,碟仙传说,sensitive,weak_label,data/violation_sentences/sensitive.txt,51,train
d4f8e0fd29a8483b25bbda627fd2cd3e635d8f04ecb152fd572385fab53c9306,外星人绑架事件,外星人绑架事件,sensitive,weak_label,data/violation_sentences/sensitive.txt,7,train
d69be7fbae5ec7fae4919dfdc94dfb9bac7e4f6613bac186240387dd15c7f367,玛雅预言实现,玛雅预言实现,sensitive,weak_label,data/violation_sentences/sensitive.txt,6,train
d874c6d6443a717ffdc2f432d77af17b37cf43e61c46cb476e0720a5b0e304a7,UFO视频流出,ufo视频流出,sensitive,weak_label,data/violation_sentences/sensitive.txt,8,train
db6af0f760ac27dee6a59459d497bfecf3e026f69351403ab9f8115ab7e5dd6f,消费返利骗局,消费返利骗局,sensitive,weak_label,data/violation_sentences/sensitive.txt,73,train
e1cb3c65c7254e463c617adc7e4bcffe24c3e89ab351ccd66c0c12a7fd34483b,刷单诈骗套路,刷单诈骗套路,sensitive,weak_label,data/violation_sentences/sensitive.txt,63,train
e60d1fa81fd5b7ecd6df982d878470f08c4787c1c2fc296b7ca67a604622d8b7,印尼巫术传说,印尼巫术传说,sensitive,weak_label,data/violation_sentences/sensitive.txt,41,train
e82bc6a306caf5fbe189f357bcf9ab5e1449b57a528b8876185e83bb933e5620,前世今生轮回,前世今生轮回,sensitive,weak_label,data/violation_sentences/sensitive.txt,54,train
ecfb34f5a63945b04bd6dac0f2c22b732edd9cd7327a73222db0b9ec363f34bd,淘宝退款诈骗,淘宝退款诈骗,sensitive,weak_label,data/violation_sentences/sensitive.txt,62,train
f0e20ce7b585880c8a56e14b855c87ae80e077ffdc02353e65e3a618b5ac8e02,灵魂出窍体验,灵魂出窍体验,sensitive,weak_label,data/violation_sentences/sensitive.txt,53,train
f650ad729c8703c9f6a1f1789dd823cfa531e8f913acea4f1d92c7efcdc253bb,缅甸降头师,缅甸降头师,sensitive,weak_label,data/violation_sentences/sensitive.txt,40,train
f98da6addeac792a0d4221f6f14f9b711c597c59afc72ec43f6f7c3c9aa06ccf,通灵板使用方法,通灵板使用方法,sensitive,weak_label,data/violation_sentences/sensitive.txt,52,train
fc8ab6f78c2dea249b60bc401a33b0e91ad77bfaf0a04aca62523b45a597a7a9,挽回前任技巧,挽回前任技巧,sensitive,weak_label,data/violation_sentences/sensitive.txt,33,train
ffbcd82e8c88a9243e56c9162f21e19d7f57f3c5f774c8710aeb960a85dffcab,直销和传销区别,直销和传销区别,sensitive,weak_label,data/violation_sentences/sensitive.txt,66,train
2a38d19115c17045ae9c58f00c6d03eeafe6bf597a7d4a77e0c0070218d5fc5c,你喜欢哪个季节？,你喜欢哪个季节?,normal,weak_label,data/normal_sentences.txt,180,validation
2d28f4cccb3da57bd30d947d18b658830e467f8762595ff2fb8ebe986f81ecfd,产品发布会定在下个月。,产品发布会定在下个月。,normal,weak_label,data/normal_sentences.txt,124,validation
2d3a353fbf4c9971bde508cea0672e41bdd24c0869ee853e62c2a290a1993d89,明天要考试了，好紧张。,"明天要考试了,好紧张。",normal,weak_label,data/normal_sentences.txt,34,validation
2df219708b75e5a05f49b248f1e076981d232bb4fcd9a89e15afc52a46947731,明天可能会下雨，记得带伞。,"明天可能会下雨,记得带伞。",normal,weak_label,data/normal_sentences.txt,16,validation
31dad5eede98d781db7e8e874e7483b2502fbb53461421efcdf7f553833e4501,你们公司还招人吗？,你们公司还招人吗?,normal,weak_label,data/normal_sentences.txt,38,validation
